actual_entry_fill_points,actual_exit_fill_points,ambiguous_adverse_first,bars_held_m1,block_kind,block_lower,block_upper,commission_cost_points,component_ids,confluence_lower,confluence_upper,cost_adjusted_entry_points,cost_adjusted_exit_points,cost_evidence_class,d1_candle2_start,decision_time,direction,entry_bar_start,entry_path_available_at,entry_reference_points,event_id,exit_reason,exit_reference_points,exit_time,expiry_time,exposure_label,family,fill_evidence_class,fill_reason,fill_status,final_holdout_accesses,financing_cost_points,gross_movement_points,gross_r,holding_hours,mode,net_points,net_r,outcome,program_id,protected_data_accesses,risk_points,scenario_id,setup_id,slippage_cost_points,spread_cost_points,stop_reference_points,strategy_id,target_reference_points,timeframe
,,False,0,OB,20510.6,20513.9,0,FVG-013150|OB-002475,20510.6,20513.9,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-03-04 00:00:00,2025-03-05 01:28:00,BULLISH,,,,D1-20250304-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2025-03-06 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20250304-BULLISH-M1-C1_OB_FVG-FVG-013150-OB-002475,0,0,,M1_C1_OB_FVG,,M1
,,False,0,OB,20510.6,20513.9,0,FVG-013150|OB-002475,20510.6,20513.9,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-03-04 00:00:00,2025-03-05 01:28:00,BULLISH,,,,D1-20250304-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2025-03-06 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20250304-BULLISH-M1-C1_OB_FVG-FVG-013150-OB-002475,0,0,,M1_C1_OB_FVG,,M1
,,False,0,OB,20510.6,20513.9,0,FVG-013150|OB-002475,20510.6,20513.9,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-03-04 00:00:00,2025-03-05 01:28:00,BULLISH,,,,D1-20250304-BULLISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2025-03-06 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20250304-BULLISH-M1-C1_OB_FVG-FVG-013150-OB-002475,0,0,,M1_C1_OB_FVG,,M1
21321.5,21310.1,False,15,OB,21321.1,21323.7,1.0,FVG-013357|OB-002509,21321.1,21321.9,21320.75,21310.85,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-05-15 00:00:00,2025-05-16 01:01:00,BEARISH,2025-05-16 01:09:00,2025-05-16 01:10:00,21321.5,D1-20250515-BEARISH,TARGET_2R,21310.1,2025-05-16 01:24:00,2025-05-17 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,11.4,2,0.23333333333333334,TECHNICAL_ONLY_ABLATION,8.90,1.561403508771929824561403509,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,5.70,NORMALIZED_LOW_COST,D1-20250515-BEARISH-M1-C1_OB_FVG-FVG-013357-OB-002509,0.50,1,21324.7,M1_C1_OB_FVG,21310.1,M1
21321.5,21303.1,False,51,OB,21321.1,21323.7,2,FVG-013357|OB-002509,21321.1,21321.9,21320.0,21304.6,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-05-15 00:00:00,2025-05-16 01:01:00,BEARISH,2025-05-16 01:09:00,2025-05-16 01:10:00,21321.5,D1-20250515-BEARISH,TARGET_2R,21303.1,2025-05-16 02:00:00,2025-05-17 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,18.4,2,0.8333333333333334,TECHNICAL_ONLY_ABLATION,13.4,1.456521739130434782608695652,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,9.2,NORMALIZED_MEDIUM_COST,D1-20250515-BEARISH-M1-C1_OB_FVG-FVG-013357-OB-002509,1.0,2,21325.7,M1_C1_OB_FVG,21303.1,M1
21321.5,21329.7,False,92,OB,21321.1,21323.7,4,FVG-013357|OB-002509,21321.1,21321.9,21317.0,21334.2,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-05-15 00:00:00,2025-05-16 01:01:00,BEARISH,2025-05-16 01:09:00,2025-05-16 01:10:00,21321.5,D1-20250515-BEARISH,STOP,21329.7,2025-05-16 02:41:00,2025-05-17 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-8.2,-0.3867924528301886792452830189,1.5166666666666666,TECHNICAL_ONLY_ABLATION,-21.20,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,21.2,NORMALIZED_HIGH_COST,D1-20250515-BEARISH-M1-C1_OB_FVG-FVG-013357-OB-002509,3.0,6,21329.7,M1_C1_OB_FVG,21279.1,M1
21711.9,21717.5,False,3,OB,21711.5,21716.5,1.0,FVG-013578|OB-002544,21711.5,21712.3,21711.15,21718.25,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-06-04 00:00:00,2025-06-05 01:02:00,BEARISH,2025-06-05 01:04:00,2025-06-05 01:05:00,21711.9,D1-20250604-BEARISH,STOP,21717.5,2025-06-05 01:07:00,2025-06-06 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-5.6,-0.6913580246913580246913580247,0.03333333333333333,TECHNICAL_ONLY_ABLATION,-8.10,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,8.10,NORMALIZED_LOW_COST,D1-20250604-BEARISH-M1-C1_OB_FVG-FVG-013578-OB-002544,0.50,1,21717.5,M1_C1_OB_FVG,21695.7,M1
21711.9,21718.5,False,3,OB,21711.5,21716.5,2,FVG-013578|OB-002544,21711.5,21712.3,21710.4,21720.0,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-06-04 00:00:00,2025-06-05 01:02:00,BEARISH,2025-06-05 01:04:00,2025-06-05 01:05:00,21711.9,D1-20250604-BEARISH,STOP,21718.5,2025-06-05 01:07:00,2025-06-06 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-6.6,-0.5689655172413793103448275862,0.03333333333333333,TECHNICAL_ONLY_ABLATION,-11.6,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,11.6,NORMALIZED_MEDIUM_COST,D1-20250604-BEARISH-M1-C1_OB_FVG-FVG-013578-OB-002544,1.0,2,21718.5,M1_C1_OB_FVG,21688.7,M1
21711.9,21722.5,False,5,OB,21711.5,21716.5,4,FVG-013578|OB-002544,21711.5,21712.3,21707.4,21727.0,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-06-04 00:00:00,2025-06-05 01:02:00,BEARISH,2025-06-05 01:04:00,2025-06-05 01:05:00,21711.9,D1-20250604-BEARISH,STOP,21722.5,2025-06-05 01:09:00,2025-06-06 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-10.6,-0.4491525423728813559322033898,0.06666666666666667,TECHNICAL_ONLY_ABLATION,-23.60,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,23.6,NORMALIZED_HIGH_COST,D1-20250604-BEARISH-M1-C1_OB_FVG-FVG-013578-OB-002544,3.0,6,21722.5,M1_C1_OB_FVG,21664.7,M1
,,False,0,OB,21810.6,21811.9,0,FVG-013787|OB-002596,21810.6,21811.9,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-06-09 00:00:00,2025-06-10 03:01:00,BEARISH,,,,D1-20250609-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2025-06-11 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_LOW_COST,D1-20250609-BEARISH-M1-C1_OB_FVG-FVG-013787-OB-002596,0,0,,M1_C1_OB_FVG,,M1
,,False,0,OB,21810.6,21811.9,0,FVG-013787|OB-002596,21810.6,21811.9,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-06-09 00:00:00,2025-06-10 03:01:00,BEARISH,,,,D1-20250609-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2025-06-11 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_MEDIUM_COST,D1-20250609-BEARISH-M1-C1_OB_FVG-FVG-013787-OB-002596,0,0,,M1_C1_OB_FVG,,M1
,,False,0,OB,21810.6,21811.9,0,FVG-013787|OB-002596,21810.6,21811.9,,,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-06-09 00:00:00,2025-06-10 03:01:00,BEARISH,,,,D1-20250609-BEARISH,OB_MITIGATED_BEFORE_MIDPOINT,,,2025-06-11 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_BLOCK_TOUCH,OB_MITIGATED_BEFORE_MIDPOINT,NO_FILL,0,0,,,,TECHNICAL_ONLY_ABLATION,,,NO_FILL,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,,NORMALIZED_HIGH_COST,D1-20250609-BEARISH-M1-C1_OB_FVG-FVG-013787-OB-002596,0,0,,M1_C1_OB_FVG,,M1
22844.4,22846.6,False,3,OB,22843.2,22845.6,1.0,FVG-013978|OB-002629,22843.2,22845.6,22843.65,22847.35,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-07-15 00:00:00,2025-07-16 02:21:00,BEARISH,2025-07-16 02:33:00,2025-07-16 02:34:00,22844.4,D1-20250715-BEARISH,STOP,22846.6,2025-07-16 02:36:00,2025-07-17 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-2.2,-0.4680851063829787234042553191,0.03333333333333333,TECHNICAL_ONLY_ABLATION,-4.70,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,4.70,NORMALIZED_LOW_COST,D1-20250715-BEARISH-M1-C1_OB_FVG-FVG-013978-OB-002629,0.50,1,22846.6,M1_C1_OB_FVG,22835.0,M1
22844.4,22847.6,False,4,OB,22843.2,22845.6,2,FVG-013978|OB-002629,22843.2,22845.6,22842.9,22849.1,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-07-15 00:00:00,2025-07-16 02:21:00,BEARISH,2025-07-16 02:33:00,2025-07-16 02:34:00,22844.4,D1-20250715-BEARISH,STOP,22847.6,2025-07-16 02:37:00,2025-07-17 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-3.2,-0.3902439024390243902439024390,0.05,TECHNICAL_ONLY_ABLATION,-8.2,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,8.2,NORMALIZED_MEDIUM_COST,D1-20250715-BEARISH-M1-C1_OB_FVG-FVG-013978-OB-002629,1.0,2,22847.6,M1_C1_OB_FVG,22828.0,M1
22844.4,22851.6,False,12,OB,22843.2,22845.6,4,FVG-013978|OB-002629,22843.2,22845.6,22839.9,22856.1,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-07-15 00:00:00,2025-07-16 02:21:00,BEARISH,2025-07-16 02:33:00,2025-07-16 02:34:00,22844.4,D1-20250715-BEARISH,STOP,22851.6,2025-07-16 02:45:00,2025-07-17 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-7.2,-0.3564356435643564356435643564,0.18333333333333332,TECHNICAL_ONLY_ABLATION,-20.20,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,20.2,NORMALIZED_HIGH_COST,D1-20250715-BEARISH-M1-C1_OB_FVG-FVG-013978-OB-002629,3.0,6,22851.6,M1_C1_OB_FVG,22804.0,M1
23117.0,23109.8,False,31,OB,23116.4,23117.1,1.0,FVG-014173|OB-002665,23116.9,23117.1,23116.25,23110.55,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-07-18 00:00:00,2025-07-21 03:27:00,BEARISH,2025-07-21 03:28:00,2025-07-21 03:29:00,23117.0,D1-20250718-BEARISH,TARGET_2R,23109.8,2025-07-21 03:59:00,2025-07-22 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,7.2,2,0.5,TECHNICAL_ONLY_ABLATION,4.70,1.305555555555555555555555556,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,3.60,NORMALIZED_LOW_COST,D1-20250718-BEARISH-M1-C1_OB_FVG-FVG-014173-OB-002665,0.50,1,23118.1,M1_C1_OB_FVG,23109.8,M1
23117.0,23119.1,False,39,OB,23116.4,23117.1,2,FVG-014173|OB-002665,23116.9,23117.1,23115.5,23120.6,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-07-18 00:00:00,2025-07-21 03:27:00,BEARISH,2025-07-21 03:28:00,2025-07-21 03:29:00,23117.0,D1-20250718-BEARISH,STOP,23119.1,2025-07-21 04:07:00,2025-07-22 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-2.1,-0.2957746478873239436619718310,0.6333333333333333,TECHNICAL_ONLY_ABLATION,-7.1,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,7.1,NORMALIZED_MEDIUM_COST,D1-20250718-BEARISH-M1-C1_OB_FVG-FVG-014173-OB-002665,1.0,2,23119.1,M1_C1_OB_FVG,23102.8,M1
23117.0,23123.1,False,41,OB,23116.4,23117.1,4,FVG-014173|OB-002665,23116.9,23117.1,23112.5,23127.6,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-07-18 00:00:00,2025-07-21 03:27:00,BEARISH,2025-07-21 03:28:00,2025-07-21 03:29:00,23117.0,D1-20250718-BEARISH,STOP,23123.1,2025-07-21 04:09:00,2025-07-22 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-6.1,-0.3193717277486910994764397906,0.6666666666666666,TECHNICAL_ONLY_ABLATION,-19.10,-1.0,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,19.1,NORMALIZED_HIGH_COST,D1-20250718-BEARISH-M1-C1_OB_FVG-FVG-014173-OB-002665,3.0,6,23123.1,M1_C1_OB_FVG,23078.8,M1
23850.800000000003,23854.4,False,3,OB,23850.7,23853.4,1.0,FVG-014373|OB-002704,23850.7,23850.9,23850.050000000003,23855.15,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-08-13 00:00:00,2025-08-14 04:06:00,BEARISH,2025-08-14 04:11:00,2025-08-14 04:12:00,23850.800000000003,D1-20250813-BEARISH,STOP,23854.4,2025-08-14 04:14:00,2025-08-15 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-3.599999999997,-0.5901639344260279494759472269,0.03333333333333333,TECHNICAL_ONLY_ABLATION,-6.099999999997,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,6.099999999997,NORMALIZED_LOW_COST,D1-20250813-BEARISH-M1-C1_OB_FVG-FVG-014373-OB-002704,0.50,1,23854.4,M1_C1_OB_FVG,23838.60000000001,M1
23850.800000000003,23855.4,False,3,OB,23850.7,23853.4,2,FVG-014373|OB-002704,23850.7,23850.9,23849.300000000003,23856.9,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-08-13 00:00:00,2025-08-14 04:06:00,BEARISH,2025-08-14 04:11:00,2025-08-14 04:12:00,23850.800000000003,D1-20250813-BEARISH,STOP,23855.4,2025-08-14 04:14:00,2025-08-15 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-4.599999999997,-0.4791666666665039062499999491,0.03333333333333333,TECHNICAL_ONLY_ABLATION,-9.599999999997,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,9.599999999997,NORMALIZED_MEDIUM_COST,D1-20250813-BEARISH-M1-C1_OB_FVG-FVG-014373-OB-002704,1.0,2,23855.4,M1_C1_OB_FVG,23831.60000000001,M1
23850.800000000003,23859.4,False,55,OB,23850.7,23853.4,4,FVG-014373|OB-002704,23850.7,23850.9,23846.300000000003,23863.9,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-08-13 00:00:00,2025-08-14 04:06:00,BEARISH,2025-08-14 04:11:00,2025-08-14 04:12:00,23850.800000000003,D1-20250813-BEARISH,STOP,23859.4,2025-08-14 05:06:00,2025-08-15 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-8.599999999997,-0.3981481481480645576131687127,0.9,TECHNICAL_ONLY_ABLATION,-21.599999999997,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,21.599999999997,NORMALIZED_HIGH_COST,D1-20250813-BEARISH-M1-C1_OB_FVG-FVG-014373-OB-002704,3.0,6,23859.4,M1_C1_OB_FVG,23807.60000000001,M1
25123.85,25126.0,False,4,OB,25123.0,25125.0,1.0,FVG-014561|OB-002740,25123.0,25124.7,25123.10,25126.75,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-10-21 00:00:00,2025-10-22 02:02:00,BEARISH,2025-10-22 05:09:00,2025-10-22 05:10:00,25123.85,D1-20251021-BEARISH,STOP,25126.0,2025-10-22 05:13:00,2025-10-23 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-2.15,-0.4623655913978494623655913978,0.05,TECHNICAL_ONLY_ABLATION,-4.65,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,4.65,NORMALIZED_LOW_COST,D1-20251021-BEARISH-M1-C1_OB_FVG-FVG-014561-OB-002740,0.50,1,25126.0,M1_C1_OB_FVG,25114.55,M1
25123.85,25127.0,False,5,OB,25123.0,25125.0,2,FVG-014561|OB-002740,25123.0,25124.7,25122.35,25128.5,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-10-21 00:00:00,2025-10-22 02:02:00,BEARISH,2025-10-22 05:09:00,2025-10-22 05:10:00,25123.85,D1-20251021-BEARISH,STOP,25127.0,2025-10-22 05:14:00,2025-10-23 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-3.15,-0.3865030674846625766871165644,0.06666666666666667,TECHNICAL_ONLY_ABLATION,-8.15,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,8.15,NORMALIZED_MEDIUM_COST,D1-20251021-BEARISH-M1-C1_OB_FVG-FVG-014561-OB-002740,1.0,2,25127.0,M1_C1_OB_FVG,25107.55,M1
25123.85,25131.0,False,14,OB,25123.0,25125.0,4,FVG-014561|OB-002740,25123.0,25124.7,25119.35,25135.5,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2025-10-21 00:00:00,2025-10-22 02:02:00,BEARISH,2025-10-22 05:09:00,2025-10-22 05:10:00,25123.85,D1-20251021-BEARISH,STOP,25131.0,2025-10-22 05:23:00,2025-10-23 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,-7.15,-0.3548387096774193548387096774,0.21666666666666667,TECHNICAL_ONLY_ABLATION,-20.15,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,20.15,NORMALIZED_HIGH_COST,D1-20251021-BEARISH-M1-C1_OB_FVG-FVG-014561-OB-002740,3.0,6,25131.0,M1_C1_OB_FVG,25083.55,M1
25765.3,25767.3,False,1,OB,25764.3,25766.3,1.0,FVG-014782|OB-002783,25764.3,25766.3,25764.55,25768.05,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2026-01-12 00:00:00,2026-01-13 01:29:00,BEARISH,2026-01-13 11:18:00,2026-01-13 11:19:00,25765.3,D1-20260112-BEARISH,ENTRY_BAR_STOP_ADVERSE,25767.3,2026-01-13 11:19:00,2026-01-14 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-2.0,-0.4444444444444444444444444444,0.0,TECHNICAL_ONLY_ABLATION,-4.50,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,4.50,NORMALIZED_LOW_COST,D1-20260112-BEARISH-M1-C1_OB_FVG-FVG-014782-OB-002783,0.50,1,25767.3,M1_C1_OB_FVG,25756.3,M1
25765.3,25749.3,False,18,OB,25764.3,25766.3,2,FVG-014782|OB-002783,25764.3,25766.3,25763.8,25750.8,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2026-01-12 00:00:00,2026-01-13 01:29:00,BEARISH,2026-01-13 11:18:00,2026-01-13 11:19:00,25765.3,D1-20260112-BEARISH,TARGET_2R,25749.3,2026-01-13 11:36:00,2026-01-14 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,16.0,2,0.2833333333333333,TECHNICAL_ONLY_ABLATION,11.0,1.375,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,8.0,NORMALIZED_MEDIUM_COST,D1-20260112-BEARISH-M1-C1_OB_FVG-FVG-014782-OB-002783,1.0,2,25768.3,M1_C1_OB_FVG,25749.3,M1
25765.3,25725.3,False,27,OB,25764.3,25766.3,4,FVG-014782|OB-002783,25764.3,25766.3,25760.8,25729.8,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2026-01-12 00:00:00,2026-01-13 01:29:00,BEARISH,2026-01-13 11:18:00,2026-01-13 11:19:00,25765.3,D1-20260112-BEARISH,TARGET_2R,25725.3,2026-01-13 11:45:00,2026-01-14 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.00,40.0,2,0.43333333333333335,TECHNICAL_ONLY_ABLATION,27.00,1.35,WIN_2R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,20.0,NORMALIZED_HIGH_COST,D1-20260112-BEARISH-M1-C1_OB_FVG-FVG-014782-OB-002783,3.0,6,25772.3,M1_C1_OB_FVG,25725.3,M1
24771.15,24768.4,False,1,OB,24769.4,24774.8,1.0,FVG-015006|OB-002817,24769.4,24772.9,24771.90,24767.65,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2026-02-27 00:00:00,2026-03-02 05:20:00,BULLISH,2026-03-02 05:22:00,2026-03-02 05:23:00,24771.15,D1-20260227-BULLISH,ENTRY_BAR_STOP_ADVERSE,24768.4,2026-03-02 05:23:00,2026-03-03 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0,-2.75,-0.5238095238095238095238095238,0.0,TECHNICAL_ONLY_ABLATION,-5.25,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,5.25,NORMALIZED_LOW_COST,D1-20260227-BULLISH-M1-C1_OB_FVG-FVG-015006-OB-002817,0.50,1,24768.4,M1_C1_OB_FVG,24781.65,M1
24771.15,24767.4,False,1,OB,24769.4,24774.8,2,FVG-015006|OB-002817,24769.4,24772.9,24772.65,24765.9,HYPOTHETICAL_SCENARIO_NOT_BROKER_FACT,2026-02-27 00:00:00,2026-03-02 05:20:00,BULLISH,2026-03-02 05:22:00,2026-03-02 05:23:00,24771.15,D1-20260227-BULLISH,ENTRY_BAR_STOP_ADVERSE,24767.4,2026-03-02 05:23:00,2026-03-03 00:00:00,PREVIOUSLY_EXPOSED_WINDOW,C1_OB_FVG,M1_STRICT_PENETRATION_NO_FAVORABLE_IMPROVEMENT,STRICT_M1_LIMIT_PENETRATION,FILLED,0,0.0,-3.75,-0.4285714285714285714285714286,0.0,TECHNICAL_ONLY_ABLATION,-8.75,-1,LOSS_1R,QRP-MACRO-LIQUIDITY-REVERSAL-001,0,8.75,NORMALIZED_MEDIUM_COST,D1-20260227-BULLISH-M1-C1_OB_FVG-FVG-015006-OB-002817,1.0,2,24767.4,M1_C1_OB_FVG,24788.65,M1
